text,label
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,negative
Finnish property investment company Citycon plans to issue directed subordinated convertible bonds to institutional investors .,neutral
The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,negative
The company will be part of Teleste 's Video and Broadband Solutions business area .,neutral
The fine print is here .,neutral
"YIT acquired investment rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",neutral
Ramirent made 18 million kroons EUR 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .,negative
The MET is located in the Central Business District ( CBD ) of Bangkok .,neutral
"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .",negative
The announced restructuring will significantly decrease the Company 's indebtedness .,positive
"Under the deal , Know IT will pay SEK90m ( USD12 .8 m-EUR8 .6 m ) in cash and stock .",neutral
"Tekla 's defense business employs over 20 persons and is located in Espoo , Finland .",neutral
"Professional and consumer applications include personal navigation , personal safety , field and workflow management , and asset tracking .",neutral
Scanfil plc is a global contract manufacturer and systems supplier for communication and industrial electronics .,neutral
"- BEIJING XFN-ASIA - Hong Kong-listed Standard Chartered Bank said it has signed a China mobile phone dealer financing agreement with Nokia , making it the first foreign bank to offer financing to the country 's small and medium enterprise -LR",positive
`` We have the most expensive water brand in Finland at the moment . '',neutral
The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR 93.9 million USD 137.3 m as given in the interim report on August 5 .,negative
"On top of that , the US Commerce Department published worse-than-expected construction spending figures for November .",negative
A high court in Finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel .,negative
"When dialing in , the participants should quote 877417 as conference ID .",neutral
"` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .",positive
"The sale , comprising the margarine business in Finland and Poland , follows the approval of the Polish competition authorities earlier in October .",neutral
"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",negative
"Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year .",positive
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive
"Finnair PLC carried a record 8.8 million passengers in 2006 , an increase of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday .",positive
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive
More staff has been recruited in Japan to further complement its network of close to 50 service locations in more than 20 countries worldwide .,positive
Danske Bank is Denmark 's largest bank with 3.5 million customers .,neutral
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",positive
Closing of such transaction took place today .,neutral
The concept enables a commercially affordable way to manufacture high-quality TCO coated glass for the solar industry .,positive
"Several large stocks tacked lower , however .",negative
Aspokem posted an operating profit of 2.7 mln euro ( $ 3.5 mln ) and net sales of 89.1 mln euro ( $ 116.8 mln ) in 2006 .,neutral
"The official opening of the office , located in Prague , will be celebrated on May 20 .",neutral
The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,neutral
"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly .",neutral
ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .,negative
"Besides , Pit-Produkt will enter the new segments .",neutral
"The contract covers the manufacturing , surface-treatment and installation of the steel structures .",neutral
"During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .",negative
Revenues at the same time grew 14 percent to 43 million euros .,positive
"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 .",neutral
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,negative
The company operates power plants in the Tyumen and Chelyabinsk regions and in the Khanty-Mansi Autonomous District .,neutral
Benefon will turn the Salo unit into a B2B business unit and establish a B2C business unit in the UK .,neutral
"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 .",positive
"Xerox and Stora Enso have teamed up to tailor the iGen3 to the short-run , on-demand packaging market .",positive
"The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 .",positive
"However , the growth margin slowed down due to the financial crisis .",negative
"In Middle East & North Africa , Tecnotree has grown considerably in the recent years .",positive
Deliveries have started and the network will be ready for a launch soon .,positive
The combined capital of these funds is expected to be EUR 100mn-150mn .,neutral
"Operating margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor performance in enterprise solutions .",negative
Production is scheduled to start by the end of April 2007 .,neutral
The event can also be viewed as a live audio webcast at www.ahlstrom.com .,neutral
The company pledged that the new software would render e-mails and other documents much as they appear on desktop computers .,neutral
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the second quarter of 2007 , down from EUR 62.4 mn a year earlier .",negative
The tool is a patent pending design that allows consumers to lay out their entire project on a removable plate using multiple clear stamps of any kind .,neutral
- Profit before taxes was EUR 105.9 82.7 million .,neutral
The shipyard hopes the regional government in Andalusia can offer its some form of financial support .,neutral
at 9:00 EET Alma Media 's Annual Report for 2009 is scheduled to be published in calendar week 9 .,neutral
"The respondents praised Finnair 's reliability , Finnishness , and understanding of its target group .",positive
"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries .",negative
`` Demand for sports equipment was good in 2005 .,positive
"The facility will have a lettable area of some 19,000 sq m. The plot for the plant , located in the Ratasmaki business park , will be purchased from the City of Forssa .",neutral
"Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .",negative
NASDAQ-listed Yahoo Inc has introduced a new service that enables Malaysians to take their favorite Internet content and services with them on their mobile phones .,positive
Measures will be launched immediately and are due to be finalized in the first quarter of 2010 .,neutral
"8,600 m , and at the time of investment it is fully leased to several tenants .",neutral
The bank sees a potential for Getinge share to rise .,positive
"When the product is manufactured in Finland , it is also packed in the country .",neutral
"Sullivan said some of the boards `` really involve a lot of work , and people should get paid for their time . ''",neutral
Pharmaceuticals - Netherlands This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Netherlands .,neutral
"The program , which was started in the summer of 2007 , was originally estimated to last approximately two years .",neutral
4 ) Complete name of the shareholder : Otto Henrik Bernhard Nyberg 5 ) Further information : The amount of shares now transferred corresponds to 5.68 % of the total number of shares in Aspo Plc. .,neutral
"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",positive
"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .",positive
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",positive
"A downloadable instruction sheet , instructional video , and project ideas for the award-winning Everywhere Punch TM Window System can be found at www.fiskars.com .",neutral
"The number of class A shares remains unchanged at 9,526,089 shares .",neutral
Poyry 's net sales in 2007 amounted to about EUR 720 million and it employs 7400 experts .,neutral
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",positive
"The wireless industry is bracing itself for the iPhone , which will launch on June 29 .",neutral
"This action follows personnel negotiations concerning Elcoteq SE , Finnish Branch , Elcoteq Finland Oy and Elcoteq Design Center Oy .",neutral
Elcoteq SE is listed on the Nasdaq OMX Helsinki Ltd. .,neutral
The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .,neutral
"The podcast , sees Harple provide the low-down on GyPSii 's platform , which takes someone 's location and demographic information to produce a contextual index of the world around them .",neutral
"An  of the invention , released by the Patent Office , said : `` The chambers are pressurized .",neutral
To see a slide show of all the newest product releases from Fiskars .,neutral
"Ahlstrom , headquartered in Helsinki , Finland , is a global company involved in the development , manufacture and marketing of high performance fibre-based materials .",neutral
"Global Markets Direct 's Pohjola Bank plc - Financial Analysis Review is an in-depth business , financial analysis of Pohjola Bank plc. .",neutral
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive
Return on investment was 16.6 % compared to 15.8 % in 2004 .,positive
TELE2 Affarsvarlden gave a `` buy '' recommendation on mobile operator Tele2 AB and a share price target of 142 crowns ( $ 23.54 - 15.19 euro ) .,positive
"According to the notification , the holdings of Ameriprice Inc. and its group companies are now in total 808,973 shares , which represent 3.582 % of Tekla -¦ s shares and voting rights .",neutral
"Based on the 2005 calendar year the combined company had EUR15 .8 bn in pro forma annual revenues and is expected to start operations with 60,000 employees .",neutral
"The change in holdings in accordance with Chapter 2 , Section 9 of the Finnish Securities Markets Act is described below .",neutral
"The fair value of investment properties totalled EUR 2,299.9 mn , compared to EUR 2,229.5 mn in the corresponding period in 2009 .",positive
"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .",negative
The order also includes start-up and commissioning services .,neutral
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",positive
"Our key geographical markets are Europe , Russian Federation , Middle-East , South-Africa and Japan .",neutral
Exel wants to serve its industrial customers with individual products .,neutral
Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons .,neutral
The chain is to unite 45-50 centres by the end of 2008 .,neutral
It inspects the companys strategic strengths and weaknesses .,neutral
"Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",positive
Also Lemmink+ñinen 's profit for accounting period went up to EUR 3.1 mn from EUR -24.5 mn a year ago .,positive
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,negative
"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .",negative
"CapMan has four investment areas ( CapMan Buyout , CapMan Technology , CapMan Life Science and CapMan Real Estate ) , and each of them has a dedicated team .",neutral
The exercise price of the option will be based on Safran Software Solutions ' license and maintenance sales as well as the result of the company .,neutral
Finnish Bank of +àland +àlandsbanken has issued a profit warning .,negative
Sales in Finland rose by 3.9 % and international growth was 0.7 % .,positive
"Changes being announced today will be effective after the close of trading on Friday , June 19 , 2009 .",neutral
"Purchase it for the 12MP snapper , if nothing else .",neutral
The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .,neutral
Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,negative
"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",positive
"It projected revenue of $ 2.2 billion to $ 2.3 billion , slightly higher than analyst estimates of $ 2.19 billion .",positive
Aldata to Share Space Optimization Vision at Apollo User Group and 2009 Category Management Association Conferences ; Company Will Unveil New Solution that Combines Business Intelligence with Space Planning Data at Conferences,neutral
Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,positive
"HELSINKI AFX - Cramo said it has agreed to sell Cramo Nederland BV CNL , its Dutch machinery and equipment rental unit , to Jaston Groep for an undisclosed sum .",neutral
"In total , more than 3000 surveillance cameras will be handled and managed according to a variety of needs , the company said .",neutral
The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 .,positive
The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .,positive
The shares carry a right to dividend and other shareholder rights as from their registration with the Finnish Trade Register .,neutral
In return the New York-based private equity firm will receive a 51 % stake in the Latvian IT and telecom group .,neutral
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,positive
Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .,positive
"We succeeded in increasing our market share of sold apartment '' , comments Mr Kari Kauniskangas , Head of YIT International Construction Services .",positive
Russia wants to utilise its huge forest reserves in a very different way from what has been done so far .,neutral
Investment management and investment advisory services are the company 's sole line of business .,neutral
"Cardona slowed her vehicle , turned around and returned to the intersection , where she called 911 .",neutral
"The firm 's services include copying , printing , CAD-modelling , digital printing , scanning , SokoPro project bank and courier services .",neutral
R&D Loan ) .,neutral
Net profit in the period in 2009 was ( EURO ) 29 million .,neutral
The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .,neutral
"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .",neutral
"To check them out or to make a bid they will be in the Deka Showroom , Fortitude Valley .",neutral
"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .",neutral
"The total scope of the project is about 38,000 square metres and it is valued at a total of around EUR75m .",neutral
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive
"In 2007 , almost two thirds of Orion 's net sales came from these drugs .",neutral
"`` My wife is looking forward to getting a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .",neutral
The Group 's revenue in 2009 amounted to EUR 70 million and the company currently employs approximately 780 people .,neutral
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive
"Founded in 2000 , BioView automates laboratory tests , especially diagnostic tests for cancer .",neutral
"The government started the sell-off last month , putting an 8 percent stake in TeliaSonera on the auction bloc .",neutral
"Alpina Sports is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .",neutral
"Risto Jalo , chief executive of Dormus Print and also owner of the remainder of the company , will keep his position after the acquisition .",neutral
Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore .,neutral
Finland 's Poyry Energy has won a contract to advise builders of a new cogeneration power plant in Lithuania 's second-biggest city of Kaunas and to supervise the construction process .,positive
The service also enables users to watch e-mails in HTML format en is enhanced with 23 addition languages to choose from .,neutral
"The Annual Report will be sent automatically to shareholders holding at least 2,000 Sampo plc shares .",neutral
Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .,positive
COPYRIGHT AFX News and AFX Financial News Logo are registered trademarks of AFX News Limited,neutral
25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,negative
"In 2009 , it reported net sales of approximately EUR 6mn .",neutral
Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V said on Wednesday 17 September that it will invest EUR6m in its sensor wafer business during 2009 .,neutral
Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,neutral
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive
Deliveries will start in the second half of 2007 and the start-up of the mill is scheduled for 2008 .,neutral
LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .,positive
Talvivaara also maintains its assumption of turning cash flow positive before the year end .,positive
The company did not distribute a dividend in 2005 .,neutral
It is planned to set up the A class business center in the two top storeys of the complex .,neutral
"ADPnews - Sep 28 , 2009 - Finnish silicon wafers maker Okmetic Oyj HEL : OKM1V said it will reduce the number of its clerical workers by 22 worldwide as a result of personnel negotiations completed today .",negative
To be number one means creating added value for stakeholders in everything we do .,neutral
"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",negative
"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .",neutral
"The major part of the deliveries include different AC and CXE amplifier solutions and products by Belgian DINH Telecom , a broadband solutions company acquired by Teleste in the spring of 2007 .",neutral
"Master of Mayawas jointly developed by Nokia Siemens Networks and UFA - FremantleMedia , and will be actively advertised by Maxis in the end of May 2007 .",neutral
"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .",neutral
"Nokia OYJ 's production site at Bochum , Germany , posted profit before interest of 134 mln eur for 2007 , Capital reported in an excerpt of an article to be released tomorrow , citing internal documents .",neutral
The secondary antenna can also be used for reception of the high power signal of the radar to calibrate the transmission channels of the radar . '',neutral
"Salcomp 's charger manufacturing plant in India is located in the Nokia Telecom Park in the state of Tamil Nadu , in the eastern part of India .",neutral
The potential acquirer is Cencorp Corporation which is a related entity to SAV owing to each of SAV and Cencorp being a subsidiary of the Finnish Savcor Group Oy .,neutral
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .",neutral
"When new types of network elements are added to the network , the conversion file is updated by adding the information required for converting the message format of the new network element type to the format understood by the management system .",neutral
"The total restructuring costs are expected to be about EUR 30mn , of which EUR 13.5 mn was booked in December 2008 .",neutral
The EPS improved to EUR0 .38 from EUR0 .27 .,positive
"The Lemminkainen Group , headquartered in Helsinki , Finland , operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry .",neutral
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",positive
The company closed last year with a turnover of about four million euros .,neutral
"The company designs , manufactures and markets high-quality clothing , interior decoration textiles , bags and other accessories .",neutral
"However , the total orders received will still be above last year s levels .",positive
"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .",negative
"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting .",neutral
"`` We will now , after the relevant authority approvals , make a mandatory bid as required by the Finnish Securities Markets Act .",neutral
"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .",neutral
The value of the order is USD 2.2 mn .,neutral
"CS Cabot exports 55 % of its production mainly to Goodyear , Bridgestone and Michelin plants in Poland , as well as to Germany 's Michelin or Italy 's Pirelli through the company 's logistics center in Paris , Stefan said .",neutral
Lemmink+ñinen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,neutral
28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .,positive
"`` Of course , we are in talks with all those coming up with new projects that involve material handling , '' Konecranes President and CEO Pekka Lundmark said , when asked whether it was talking to Reliance Industries for supplying equipment to its upcoming refinery in Jamnagar .",neutral
"At this growth rate , paying off the national debt will be extremely painful .",negative
"Iso Omena is based in the Matinkyla district of the southern part of the city of Espoo , southern Finland .",neutral
"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , has a plant near Warsaw , in Poland , that makes flexible packaging .",neutral
Roshan 's net sales in 2006 were $ 191 million and EBITDA was $ 66.5 million .,neutral
"Jukka Hienonen , the current Finnair CEO , will step down at the end of January 2010 .",neutral
The other deal is for process cranes to the Russian steel mill PNTZ in Pervorouralsky through an order placed by Turkish construction company Gama Endustri Tesisleri Imalat ve Montaj AS .,neutral
"HELSINKI AFX - Salcomp , the mobile phone charger manufacturer , said it has appointed Markku Hangasjarvi as its new CEO , following the resignation of Mats Eriksson .",neutral
"The transaction will have a positive impact of around EUR2m on earnings , which Ruukki will recognize during the fourth quarter of this year .",positive
Merrill Lynch analyst Campbell Morgan upgraded his recommendation on PaperlinX from `` neutral '' to `` buy '' in May .,positive
"cents The profile contains business operations , the company history , major products and services , prospects , key competitors , structure and key employees , locations and subsidiaries .",neutral
"Finnish pulp and paper machinery maker Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net profit in the fiscal 2005-06 , ended August 31 , 2006 , from a 249,000 euro $ 319,000 net loss in the fiscal 2004-05 .",positive
"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country .",neutral
The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .,neutral
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,positive
"The company can not give up palm oil altogether , however .",neutral
Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,positive
"Earnings per share ( EPS ) for the first quarter 2007 amounted to EUR0 .07 , up from EUR0 .04 .",positive
"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",positive
"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .",negative
"For 2009 , net profit was EUR 3 million and the company paid a dividend of EUR 1.30 apiece .",neutral
The group said it intends to initiate within this year the process of buyout of minority shareholders of Ragutis with the aim of becoming the sole owner of the company .,neutral
Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .,positive
"When the negotiations were started , Neste Oil anticipated that 450 people would be affected .",neutral
